licence_valid,licence_num,licence_debut,licence_fin,licence_type,licence_quit,licence_montant,licence_zone,licence_debarq,licence_moteur,licence_puis,licence_engin,licence_copé,id_pirogue,id,Code2,licence_date,licence_res,Pech_date_saisie,Lic_val
2011,873,4/18/11,12/31/11,Petits poissons,720805,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,617,678,0,,FALSE,,FALSE
2011,874,4/19/11,12/31/11,Gros poissons,720936,150000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,618,679,0,,FALSE,,FALSE
2011,875,4/21/11,12/31/11,Sardines,721109,200000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet sardine (Tiré-tiré),,619,680,0,,FALSE,,FALSE
2011,876,12/21/11,12/31/11,Petits poissons,721167,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,620,681,0,,FALSE,,FALSE
2011,877,4/22/11,12/31/11,Petits poissons,721237,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,621,682,0,,FALSE,,FALSE
2011,878,4/22/11,12/31/11,Petits poissons,721238,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,622,683,0,,FALSE,,FALSE
2011,879,4/22/11,12/31/11,Petits poissons,721243,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,623,684,0,,FALSE,,FALSE
2011,880,4/22/11,12/31/11,Gros poissons,721297,100000,Estuaire-Komo,Sablière,Yamaha,40,Filet maillant de fond,,624,685,0,,FALSE,,FALSE
2011,881,4/28/11,12/31/11,Gros poissons,721375,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,625,686,0,,FALSE,,FALSE
2011,882,4/28/11,12/31/11,Gros poissons,721376,150000,Estuaire-Komo,Barracuda,Yamaha,15,Palangre de fond,,498,687,0,,FALSE,,FALSE
2011,883,3/28/11,12/31/11,Gros poissons,721378,150000,Estuaire-Komo,Barracuda,Yamaha,15,Palangre de fond,,626,688,0,,FALSE,,FALSE
2011,884,4/28/11,12/31/11,Gros poissons,721379,150000,Estuaire-Komo,Barracuda,Yamaha,15,Palangre de fond,,627,689,0,,FALSE,,FALSE
2011,885,4/28/11,12/31/11,Gros poissons,721352,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,628,690,0,,FALSE,,FALSE
2011,887,4/28/11,12/31/11,Gros poissons,721356,150000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,630,692,0,,FALSE,,FALSE
2011,888,4/28/11,12/31/11,Petits poissons,721357,100000,Estuaire-Komo,Razel,Mariner,40,Filet maillant surface,,631,693,0,,FALSE,,FALSE
2011,889,4/28/11,12/31/11,Sardines,721452,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,632,694,0,,FALSE,,FALSE
2011,890,4/28/11,12/31/11,Sardines,721450,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,633,695,0,,FALSE,,FALSE
2011,892,4/28/11,12/31/11,Sardines,720078,150000,Estuaire-Komo,BTI,Yamaha,40,Filet sardine,,635,697,0,,FALSE,,FALSE
2011,894,4/29/11,12/31/11,Gros poissons,721515,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,636,698,0,,FALSE,,FALSE
2011,895,4/29/11,12/31/11,Gros poissons,721517,150000,Estuaire-Komo,Barracuda,Yamaha,8,Filet maillant de fond,,637,699,0,,FALSE,,FALSE
2011,896,4/29/11,12/31/11,Gros poissons,721519,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,638,700,0,,FALSE,,FALSE
2011,897,4/29/11,12/31/11,Gros poissons,721520,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,639,701,0,,FALSE,,FALSE
2011,898,4/29/11,12/31/11,Gros poissons,721538,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,640,702,0,,FALSE,,FALSE
2011,899,4/29/11,12/31/11,Petits poissons,721452,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,641,703,0,,FALSE,,FALSE
2011,900,4/29/11,12/31/11,Gros poissons,721540,150000,Estuaire-Komo,Pont Nomba,Mariner,40,Filet maillant de fond,,642,704,0,,FALSE,,FALSE
2011,901,5/2/11,12/31/11,Gros poissons,708876,60000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,,643,705,0,,FALSE,,FALSE
2011,902,5/2/11,12/31/11,Gros poissons,720291,150000,Estuaire-Komo,Oloumi,Yamaha,40,Filet maillant de fond,,353,706,0,,FALSE,,FALSE
2011,903,5/2/11,12/31/11,Gros poissons,720289,150000,Estuaire-Komo,Oloumi,Yamaha,40,Filet maillant de fond,,644,707,0,,FALSE,,FALSE
2011,904,5/2/11,12/31/11,Gros poissons,720378,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,645,708,0,,FALSE,,FALSE
2011,905,5/2/11,12/31/11,Gros poissons,720299,100000,Estuaire-Komo,Acae,Yamaha,40,Filet maillant de fond,,647,709,0,,FALSE,,FALSE
2011,906,5/2/11,12/31/11,Sardines,720384,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,449,710,0,,FALSE,,FALSE
2011,907,5/2/11,12/31/11,Gros poissons,720313,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Filet maillant de fond,,648,711,0,,FALSE,,FALSE
2011,908,5/2/11,12/31/11,Gros poissons,720434,100000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,649,712,0,,FALSE,,FALSE
2011,909,5/2/11,12/31/11,Sardines,720497,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,650,713,0,,FALSE,,FALSE
2011,910,5/2/11,12/31/11,Gros poissons,720473,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Filet maillant de fond,,651,714,0,,FALSE,,FALSE
2011,911,5/2/11,12/31/11,Gros poissons,720663,100000,Estuaire-Komo,Jeanne Ebori,Yamaha,40,Filet maillant de fond,,652,715,0,,FALSE,,FALSE
2011,912,5/2/11,12/31/11,Gros poissons,720660,150000,Estuaire-Komo,Michel Marine,Mariner,40,Filet maillant de fond,,653,716,0,,FALSE,,FALSE
2011,913,5/2/11,12/31/11,Gros poissons,720715,100000,Estuaire-Komo,Michel Marine,Yamaha,40,Filet maillant de fond,,654,717,0,,FALSE,,FALSE
2011,914,5/2/11,12/31/11,Sardines,720769,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,655,718,0,,FALSE,,FALSE
2011,915,5/2/11,12/31/11,Gros poissons,720754,150000,Estuaire-Komo,Ambowè,Mariner,40,Filet sardine,,656,719,0,,FALSE,,FALSE
2011,916,5/2/11,12/31/11,Sardines,720762,100000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,657,720,0,,FALSE,,FALSE
2011,917,5/2/11,12/31/11,Gros poissons,720783,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,658,721,0,,FALSE,,FALSE
2011,918,5/2/11,12/31/11,Gros poissons,720735,100000,Estuaire-Komo,Michel Marine,Yamaha,40,Filet maillant de fond,,659,722,0,,FALSE,,FALSE
2011,919,5/2/11,12/31/11,Sardines,720940,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet sardine,,660,723,0,,FALSE,,FALSE
2011,920,5/2/11,12/31/11,Gros poissons,720952,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,661,724,0,,FALSE,,FALSE
2011,921,5/2/11,12/31/11,Gros poissons,720959,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,662,725,0,,FALSE,,FALSE
2011,922,5/2/11,12/31/11,Gros poissons,720919,150000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,663,726,0,,FALSE,,FALSE
2011,923,5/2/11,12/31/11,Gros poissons,720921,150000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,664,727,0,,FALSE,,FALSE
2011,924,5/2/11,12/31/11,Gros poissons,720920,150000,Estuaire-Komo,Razel,Yamaha,45,Filet maillant de fond,,665,728,0,,FALSE,,FALSE
2011,925,5/2/11,12/31/11,Gros poissons,721014,100000,Estuaire-Komo,Soduco,Mariner,40,Filet maillant de fond,,666,729,0,,FALSE,,FALSE
2011,926,5/2/11,12/31/11,Gros poissons,721228,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,667,730,0,,FALSE,,FALSE
2011,927,5/2/11,12/31/11,Gros poissons,721239,150000,Estuaire-Komo,Soduco,Yamaha,40,Filet maillant de fond,,668,731,0,,FALSE,,FALSE
2011,928,5/2/11,12/31/11,Gros poissons,721229,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,669,732,0,,FALSE,,FALSE
2011,929,5/2/11,12/31/11,Sardines,720595,100000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,670,733,0,,FALSE,,FALSE
2011,930,5/2/11,12/31/11,Sardines,721274,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet maillant de fond,,671,734,0,,FALSE,,FALSE
2011,932,5/2/11,12/31/11,Gros poissons,721288,100000,Estuaire-Komo,Alenakiri,Yamaha,15,Filet maillant de fond,,672,735,0,,FALSE,,FALSE
2011,934,5/2/11,12/31/11,Gros poissons,653723,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,674,737,0,,FALSE,,FALSE
2011,935,5/2/11,12/31/11,Sardines,653731,100000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,189,738,0,,FALSE,,FALSE
2011,936,5/2/11,12/31/11,Gros poissons,653781,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,675,739,0,,FALSE,,FALSE
2011,937,5/2/11,12/31/11,Gros poissons,653812,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,676,740,0,,FALSE,,FALSE
2011,938,5/2/11,12/31/11,Gros poissons,653902,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,677,741,0,,FALSE,,FALSE
2011,939,5/2/11,12/31/11,Gros poissons,653868,100000,Estuaire-Komo,Alenakiri,Yamaha,15,Filet maillant de fond,,678,742,0,,FALSE,,FALSE
2011,940,5/2/11,12/31/11,Gros poissons,653861,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,214,743,0,,FALSE,,FALSE
2011,941,5/2/11,12/31/11,Sardines,708542,60000,Estuaire-Komo,Soduco,Yamaha,40,Filet sardine,,679,744,0,,FALSE,,FALSE
2011,942,5/2/11,12/31/11,Sardines,721736,150000,Estuaire-Komo,Soduco,Yamaha,40,Filet sardine,,680,745,0,,FALSE,,FALSE
2011,943,5/2/11,12/31/11,Gros poissons,653874,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,681,746,0,,FALSE,,FALSE
2011,944,5/2/11,12/31/11,Gros poissons,653883,150000,,Lalala,Yamaha,40,Filet maillant de fond,,682,747,0,,FALSE,,FALSE
2011,945,5/2/12,12/31/11,Gros poissons,653879,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,683,748,0,,FALSE,,FALSE
2011,946,5/2/11,12/31/11,Gros poissons,653881,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,684,749,0,,FALSE,,FALSE
2011,948,5/2/11,12/31/11,Sardines,721597,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,685,750,0,,FALSE,,FALSE
2011,949,5/2/11,12/31/11,Gros poissons,721442,100000,Estuaire-Komo,Razel,Yamaha,15,Filet maillant de fond,,686,751,0,,FALSE,,FALSE
2011,950,5/2/11,12/31/11,Sardines,721591,150000,Estuaire-Komo,Petite Poubelle,Mariner,40,Filet sardine,,212,752,0,,FALSE,,FALSE
2011,931,5/2/11,12/31/11,Sardines,721280,200000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet sardine (Tiré-tiré),,687,753,0,,FALSE,,FALSE
2011,951,5/13/11,12/31/11,Sardines,721562,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,688,754,0,,FALSE,,FALSE
2011,952,5/13/11,12/31/11,Sardines,721655,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,689,755,0,,FALSE,,FALSE
2011,953,5/13/11,12/31/11,Gros poissons,721707,100000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,690,756,0,,FALSE,,FALSE
2011,954,5/13/11,12/31/11,Gros poissons,721699,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,432,757,0,,FALSE,,FALSE
2011,955,5/13/11,12/31/11,Gros poissons,721686,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,691,758,0,,FALSE,,FALSE
2011,956,5/13/11,12/31/11,Gros poissons,721687,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,692,759,0,,FALSE,,FALSE
2011,957,5/13/11,12/31/11,Gros poissons,721547,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet maillant de fond,,693,760,0,,FALSE,,FALSE
2011,958,5/13/11,12/31/11,Gros poissons,721634,100000,Estuaire-Komo,Razel,Yamaha,15,Filet maillant de fond,,694,761,0,,FALSE,,FALSE
2011,960,5/13/11,12/31/11,Gros poissons,721701,150000,Estuaire-Komo,Alenakiri,Yamaha,8,Filet maillant de fond,,695,762,0,,FALSE,,FALSE
2011,961,5/13/11,12/31/11,Sardines,721643,200000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet sardine (Tiré-tiré),,696,763,0,,FALSE,,FALSE
2011,962,5/13/11,12/31/11,Sardines,721758,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,163,764,0,,FALSE,,FALSE
2011,963,5/13/11,12/31/11,Gros poissons,721793,100000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,697,765,0,,FALSE,,FALSE
2011,964,5/13/11,12/31/11,Gros poissons,721816,150000,Estuaire-Komo,Barracuda,Mariner,15,Filet maillant de fond,,698,766,0,,FALSE,,FALSE
2011,965,5/13/11,12/31/11,Sardines,721746,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,699,767,0,,FALSE,,FALSE
2011,966,5/13/11,12/31/11,Sardines,721740,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,277,768,0,,FALSE,,FALSE
2011,967,5/13/11,12/31/11,Sardines,721745,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,700,769,0,,FALSE,,FALSE
2011,968,5/13/11,12/31/11,Sardines,721741,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,701,770,0,,FALSE,,FALSE
2011,969,5/13/11,12/31/11,Sardines,721743,150000,Estuaire-Komo,Petite Poubelle,Mariner,40,Filet sardine,,702,771,0,,FALSE,,FALSE
2011,970,5/13/11,12/31/11,Sardines,721747,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,285,772,0,,FALSE,,FALSE
2011,971,5/13/11,12/31/11,Sardines,721754,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,703,773,0,,FALSE,,FALSE
2011,972,5/13/11,12/31/11,Sardines,721750,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,704,774,0,,FALSE,,FALSE
2011,973,5/13/11,12/31/11,Sardines,721755,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,705,775,0,,FALSE,,FALSE
2011,974,5/13/11,12/31/11,Sardines,721752,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,706,776,0,,FALSE,,FALSE
2011,975,5/13/11,12/31/11,Sardines,721751,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,707,777,0,,FALSE,,FALSE
2011,976,5/13/11,12/31/11,Sardines,721756,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,194,778,0,,FALSE,,FALSE
2011,977,5/13/11,12/31/11,Sardines,721759,150000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,436,779,0,,FALSE,,FALSE
2011,978,5/13/11,12/31/11,Gros poissons,721814,100000,Estuaire-Komo,Alenakiri,Yamaha,8,Filet maillant de fond,,708,780,0,,FALSE,,FALSE
2011,979,5/13/11,12/31/11,Sardines,721706,100000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,709,781,0,,FALSE,,FALSE
2011,980,5/13/11,12/31/11,Gros poissons,721862,100000,Estuaire-Komo,Oloumi,Yamaha,40,Filet maillant de fond,,710,782,0,,FALSE,,FALSE
2011,981,5/13/11,12/31/11,Sardines,721969,150000,Estuaire-Komo,Grande Poubelle,Mariner,40,Filet sardine,,711,783,0,,FALSE,,FALSE
2011,982,5/13/11,12/31/11,Gros poissons,722009,100000,Estuaire-Komo,Razel,Mariner,40,Filet maillant de fond,,712,784,0,,FALSE,,FALSE
2011,983,5/16/11,12/31/11,Gros poissons,721982,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,713,785,0,,FALSE,,FALSE
2011,984,5/16/11,12/31/11,Gros poissons,722052,100000,Estuaire-Komo,Sablière,Yamaha,40,Filet maillant de fond,,714,786,0,,FALSE,,FALSE
2011,985,5/16/11,12/31/11,Sardines,722090,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet sardine,,333,787,0,,FALSE,,FALSE
2011,986,5/16/11,12/31/11,Gros poissons,722111,100000,Estuaire-Komo,Ambowè,Mariner,40,Filet maillant de fond,,393,788,0,,FALSE,,FALSE
2011,987,5/16/11,12/31/11,Gros poissons,722082,150000,Estuaire-Komo,Oloumi,Yamaha,40,Filet maillant de fond,,715,789,0,,FALSE,,FALSE
2011,988,5/16/11,12/31/11,Gros poissons,721504,100000,Estuaire-Komo,Alenakiri,Yamaha,40,Filet maillant de fond,,716,790,0,,FALSE,,FALSE
2011,989,5/16/11,12/31/11,Gros poissons,722158,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,717,791,0,,FALSE,,FALSE
2011,990,5/16/11,12/31/11,Sardines,722155,150000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet maillant de fond,,162,792,0,,FALSE,,FALSE
2011,991,5/16/11,12/31/11,Gros poissons,722285,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,718,793,0,,FALSE,,FALSE
2011,992,5/16/11,12/31/11,Gros poissons,722313,100000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,719,794,0,,FALSE,,FALSE
2011,993,5/16/11,12/31/11,Gros poissons,722299,150000,Estuaire-Komo,Barracuda,Yamaha,8,Filet maillant de fond,,720,795,0,,FALSE,,FALSE
2011,994,5/16/11,12/31/11,Gros poissons,722301,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,721,796,0,,FALSE,,FALSE
2011,995,5/16/11,12/31/11,Gros poissons,722295,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,722,797,0,,FALSE,,FALSE
2011,996,5/16/11,12/31/11,Sardines,722335,200000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet sardine (Tiré-tiré),,723,798,0,,FALSE,,FALSE
2011,997,5/16/11,12/31/11,Gros poissons,722162,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,724,799,0,,FALSE,,FALSE
2011,998,5/16/11,12/31/11,Gros poissons,722334,100000,Estuaire-Komo,Pont Nomba,Mariner,45,Filet maillant de fond,,725,800,0,,FALSE,,FALSE
2011,999,5/16/11,12/31/11,Gros poissons,722415,100000,Estuaire-Komo,Acae,Yamaha,40,Filet maillant de fond,,646,801,0,,FALSE,,FALSE
2011,1000,5/16/11,12/31/11,Gros poissons,722486,100000,Estuaire-Komo,BTI,Mariner,40,Filet maillant de fond,,726,802,0,,FALSE,,FALSE
2011,959,5/13/11,12/31/11,Gros poissons,721434,100000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,727,803,0,,FALSE,,FALSE
2011,,,12/31/11,Sardines,708669,60000,Estuaire-Komo,Ozoungue,Yamaha,40,Filet sardine,,456,804,0,,FALSE,,FALSE
2011,1017,5/4/11,12/31/11,Gros poissons,721907,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,251,805,0,,FALSE,,FALSE
2011,1013,,12/31/11,Gros poissons,721913,150000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,728,806,0,,FALSE,,FALSE
2011,1015,5/4/11,12/31/11,Gros poissons,721908,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,729,807,0,,FALSE,,FALSE
2011,1039,5/3/11,12/31/11,Sardines,721815,150000,Estuaire-Komo,Grande Poubelle,Mariner,40,Filet sardine,,730,808,0,,FALSE,,FALSE
2011,,,12/31/11,Petits poissons,721689,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,731,809,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,721690,150000,Estuaire-Komo,Pont Nomba,Mariner,40,Filet maillant de fond,,732,810,0,,FALSE,,FALSE
2011,,,12/31/11,Petits poissons,721691,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,190,811,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,721632,150000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,733,812,0,,FALSE,,FALSE
2011,,,12/31/11,Petits poissons,721471,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant surface,,734,813,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,721628,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,735,814,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,720896,100000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,736,815,0,,FALSE,,FALSE
2011,1049,5/2/11,12/31/11,Gros poissons,720614,100000,Haute mer,Jeanne Ebori,Yamaha,40,Ligne de fond,,471,816,0,,FALSE,,FALSE
2011,1048,5/2/11,12/31/11,Gros poissons,720613,100000,Haute mer,Jeanne Ebori,Yamaha,40,Ligne de fond,,737,817,0,,FALSE,,FALSE
2011,1047,5/2/11,12/31/11,Gros poissons,720611,100000,Haute mer,Jeanne Ebori,Yamaha,40,Ligne de fond,,738,818,0,,FALSE,,FALSE
2011,,,12/31/11,Sardines,708771,60000,Estuaire-Komo,Petite Poubelle,Yamaha,40,Filet sardine,,272,819,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,725702,100000,Estuaire-Komo,Alenakiri,Mariner,40,Filet maillant de fond,,740,820,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,725823,100000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,741,821,0,,FALSE,,FALSE
2011,1009,5/13/11,12/31/11,Petits poissons,725557,100000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet maillant surface,,742,822,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,725008,150000,Haute mer,Oloumi,Yamaha,40,Ligne de fond,,743,823,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,724926,100000,Estuaire-Komo,Razel,Yamaha,40,Filet maillant de fond,,744,824,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,724927,100000,Estuaire-Komo,Razel,Yamaha,15,Filet maillant de fond,,745,825,0,,FALSE,,FALSE
2011,,,12/31/11,Gros poissons,724078,150000,Estuaire-Komo,Sablière,Yamaha,25,Filet maillant de fond,,746,826,0,,FALSE,,FALSE
2011,1006,5/13/11,12/31/11,Gros poissons,724609,100000,Estuaire-Komo,Alenakiri,Yamaha,15,Filet maillant de fond,,747,827,0,,FALSE,,FALSE
2011,,5/31/11,12/31/11,Gros poissons,723811,100000,Estuaire-Komo,Barracuda,Yamaha,40,Filet maillant de fond,,748,828,0,,FALSE,,FALSE
2011,1002,5/30/11,12/31/11,Gros poissons,723598,150000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,,749,829,0,,FALSE,,FALSE
2011,,5/26/11,12/31/11,Gros poissons,723466,100000,Estuaire-Komo,Bambouchine,Yamaha,25,Filet maillant de fond,,750,830,0,,FALSE,,FALSE
2011,1024,5/24/11,12/31/11,Gros poissons,723216,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,751,831,0,,FALSE,,FALSE
2011,,5/24/11,12/31/11,Sardines,723234,150000,Estuaire-Komo,Soduco,Yamaha,40,Filet sardine,,752,832,0,,FALSE,,FALSE
2011,,5/23/11,12/31/11,Gros poissons,723141,100000,Estuaire-Komo,Pont Nomba,Mercury,15,Filet maillant de fond,,753,833,0,,FALSE,,FALSE
2011,,5/23/11,12/31/11,Gros poissons,723072,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,754,834,0,,FALSE,,FALSE
2011,1046,5/23/11,12/31/11,Sardines,723126,50000,Estuaire-Komo,Grande Poubelle,Yamaha,40,Filet sardine,,755,835,0,,FALSE,,FALSE
2011,1003,5/20/11,12/31/11,Gros poissons,723004,150000,Estuaire-Komo,Akiliba,Mariner,40,Filet maillant de fond,,756,836,0,,FALSE,,FALSE
2011,1033,5/20/11,12/31/11,Gros poissons,723038,100000,Estuaire-Komo,BTI,Yamaha,40,Filet maillant de fond,,757,837,0,,FALSE,,FALSE
2011,,5/20/11,12/31/11,Gros poissons,723022,150000,Estuaire-Komo,Pont Nomba,Mariner,40,Filet maillant de fond,,758,838,0,,FALSE,,FALSE
2011,1050,5/17/11,12/31/11,Petits poissons,722683,150000,Estuaire-Komo,Lalala,Yamaha,25,Filet maillant surface,,759,839,0,,FALSE,,FALSE
2011,1004,5/17/11,12/31/11,Gros poissons,722704,150000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,,760,840,0,,FALSE,,FALSE
2011,1010,5/17/11,12/31/11,Sardines,722539,100000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet sardine,,761,841,0,,FALSE,,FALSE
2011,,5/16/11,12/31/11,Gros poissons,722645,150000,Estuaire-Komo,Soduco,Yamaha,40,Filet maillant de fond,,762,842,0,,FALSE,,FALSE
2011,1014,5/4/11,12/31/11,Gros poissons,721910,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,763,843,0,,FALSE,,FALSE
2011,1025,7/4/11,12/31/11,Gros poissons,726151,150000,Estuaire-Komo,Barracuda,Yamaha,15,Filet maillant de fond,,764,844,0,,FALSE,,FALSE
2011,1051,7/4/11,12/31/11,Gros poissons,726129,150000,Estuaire-Komo,Lalala,Mariner,40,Filet maillant de fond,,313,845,0,,FALSE,,FALSE
2011,,7/6/11,12/31/11,Gros poissons,726417,150000,Estuaire-Komo,Pont Nomba,Yamaha,40,Filet maillant de fond,,765,846,0,,FALSE,,FALSE
2011,,2/1/11,12/31/11,Petits poissons,709623,100000,Estuaire-Komo,Lalala,Mariner,40,Filet maillant surface,,766,847,0,,FALSE,,FALSE
2011,,7/13/11,12/31/11,Gros poissons,727047,100000,Estuaire-Komo,Pont Nomba,Yamaha,15,Filet maillant de fond,,767,848,0,9/27/11,FALSE,,FALSE
2011,1031,7/14/11,12/31/11,Petits poissons,727042,150000,Estuaire-Komo,BTI,Yamaha,40,Filet maillant surface,,187,849,0,9/27/11,FALSE,,FALSE
